headline,date,link,compound_score,sentiment
Financial Stocks Lead Asian Equities Traded in the US as American Depositary Receipts Lower in Tuesday Trading,2023-10-17 08:06:08,/quote/stock/AURORA-MOBILE-LIMITED-45049870/news/Financial-Stocks-Lead-Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Lower-in-Tuesd-45082271/,-0.296,Negative
HDFC Bank : Company Secretary - Form 6-K,2023-10-17 03:55:02,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Company-Secretary-Form-6-K-45079310/,0.0,Neutral
"INDIA STOCKS-Banks power Indian shares amid earnings rush, global rebound",2023-10-17 03:38:44,/news/latest/INDIA-STOCKS-Banks-power-Indian-shares-amid-earnings-rush-global-rebound-45079190/,0.296,Positive
HDFC Bank Clocks Gains in Fiscal Q2 Consolidated Net Profit,2023-10-17 10:49:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Clocks-Gains-in-Fiscal-Q2-Consolidated-Net-Profit-45076101/,0.6486,Positive
INDIA STOCKS-Banks lead rise in Indian shares amid global rebound,2023-10-17 10:05:48,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-Banks-lead-rise-in-Indian-shares-amid-global-rebound-45075998/,0.296,Positive
INDIA STOCKS-Indian shares open higher tracking rebound in global peers,2023-10-17 09:23:03,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-Indian-shares-open-higher-tracking-rebound-in-global-peers-45075882/,0.296,Positive
Indian shares set to open higher tracking rebound in global peers,2023-10-17 08:05:40,/quote/commodity/WTI-2355639/news/Indian-shares-set-to-open-higher-tracking-rebound-in-global-peers-45075743/,0.296,Positive
Asian Equities Traded in the US as American Depositary Receipts Open Week Higher in Monday Trading,2023-10-16 08:00:07,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Open-Week-Higher-in-Monday-Trading-45072250/,0.0,Neutral
"HDFC Bank Limited, Q2 2024 Earnings Call, Oct 16, 2023",2023-10-16 06:00:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Transcript-HDFC-Bank-Limited-Q2-2024-Earnings-Call-Oct-16-2023-45072290/,-0.2263,Negative
"India's HDFC Bank sees margins drop, bad loans rise post $40 bln merger",2023-10-16 04:05:03,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-sees-margins-drop-bad-loans-rise-post-40-bln-merger-45070883/,-0.6808,Negative
India's HDFC Bank posts second-quarter net profit of 159.76 billion rupees,2023-10-16 04:01:34,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-posts-second-quarter-net-profit-of-159-76-billion-rupees-45069297/,0.4404,Positive
"HDFC Bank Limited Reports Earnings Results for the Second Quarter and Six Months Ended September 30, 2023",2023-10-16 03:51:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Reports-Earnings-Results-for-the-Second-Quarter-and-Six-Months-Ended-September-30-45071463/,-0.2263,Negative
INDIA STOCKS-Indian blue-chips slip on Mideast conflict concerns; metals cap losses,2023-10-16 03:46:13,/quote/commodity/WTI-2355639/news/INDIA-STOCKS-Indian-blue-chips-slip-on-Mideast-conflict-concerns-metals-cap-losses-45069188/,-0.6124,Negative
INDIA STOCKS-Indian shares slip as Middle East conflict rattles nerves,2023-10-16 09:50:44,/quote/commodity/WTI-2355639/news/INDIA-STOCKS-Indian-shares-slip-as-Middle-East-conflict-rattles-nerves-45066912/,-0.128,Negative
Indian shares seen opening lower as Middle East conflict rattles nerves,2023-10-16 08:11:30,/quote/commodity/WTI-2355639/news/Indian-shares-seen-opening-lower-as-Middle-East-conflict-rattles-nerves-45066828/,-0.4019,Negative
"HDFC Bank : introduces its 'Bank on Wheels' van in, Ashok Circle, Koppal, Karnataka",2023-10-16 03:30:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-introduces-its-Bank-on-Wheels-van-in-Ashok-Circle-Koppal-Karnataka-45235614/,0.0,Neutral
"Asian Equities Traded in the US as American Depositary Receipts Fall on Friday, Paring Weekly Gain",2023-10-13 08:10:07,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Fall-on-Friday-Paring-Weekly-Gain-45061368/,0.5267,Positive
India's HDFC Life Insurance Q2 profit rises on strong premium growth,2023-10-13 02:58:32,/quote/stock/HDFC-LIFE-INSURANCE-COMPA-105516321/news/India-s-HDFC-Life-Insurance-Q2-profit-rises-on-strong-premium-growth-45058056/,0.8316,Positive
"Risk of Indian banks' unsecured retail loans turning sour is rising, UBS says",2023-10-13 11:35:30,/quote/stock/AXIS-BANK-LIMITED-46730206/news/Risk-of-Indian-banks-unsecured-retail-loans-turning-sour-is-rising-UBS-says-45055455/,-0.5719,Negative
"HDFC Bank : introduces its 'Bank on Wheels' Van in Tohana, Haryana",2023-10-13 03:30:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-introduces-its-Bank-on-Wheels-Van-in-Tohana-Haryana-45235657/,0.0,Neutral
INDIA RUPEE-India rupee weakens on importer dollar demand ahead of US CPI,2023-10-12 04:01:29,/quote/currency/EURO-US-DOLLAR-EUR-USD-4591/news/INDIA-RUPEE-India-rupee-weakens-on-importer-dollar-demand-ahead-of-US-CPI-45048734/,-0.4215,Negative
India's Bank of Baroda falls after RBI ban on adding new app customers,2023-10-11 11:08:18,/quote/stock/BANK-OF-BARODA-23320361/news/India-s-Bank-of-Baroda-falls-after-RBI-ban-on-adding-new-app-customers-45034618/,-0.5574,Negative
"CLSA turns overweight on Indian equities on strong growth, earnings prospects",2023-10-11 10:33:27,/quote/stock/HDFC-BANK-LIMITED-105516154/news/CLSA-turns-overweight-on-Indian-equities-on-strong-growth-earnings-prospects-45034493/,0.6808,Positive
India cenbank may conduct 500 bln rupees worth bond sales - treasury officials,2023-10-10 02:37:50,/news/latest/India-cenbank-may-conduct-500-bln-rupees-worth-bond-sales-treasury-officials-45026893/,0.4019,Positive
Asian Equities Traded in the US as American Depositary Receipts Open Week Sharply Lower in Monday Trading,2023-10-09 08:19:15,/quote/stock/UXIN-LIMITED-44403618/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Open-Week-Sharply-Lower-in-Monday-Tr-45020849/,-0.296,Negative
Asian Equities Traded in the US as American Depositary Receipts Modestly Higher in Friday Trading,2023-10-06 08:15:05,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Modestly-Higher-in-Friday-Trading-45002672/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Tumble in Wednesday Trading,2023-10-04 08:04:06,/quote/stock/LEJU-HOLDINGS-LIMITED-16300133/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Tumble-in-Wednesday-Trading-44983360/,0.0,Neutral
India cenbank seen holding rates steady Friday but striking hawkish tone,2023-10-04 12:14:38,/quote/commodity/WTI-2355639/news/India-cenbank-seen-holding-rates-steady-Friday-but-striking-hawkish-tone-44979020/,0.0,Neutral
"India's HDFC Bank posts 4.9% sequential growth in loan book, rejigs management",2023-10-04 10:51:53,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-posts-4-9-sequential-growth-in-loan-book-rejigs-management-44977717/,0.3818,Positive
INDIA STOCKS-Indian shares eye flat open as US rate concerns weigh,2023-10-04 07:58:03,/quote/stock/ADANI-ENTERPRISES-LIMITED-6498499/news/INDIA-STOCKS-Indian-shares-eye-flat-open-as-US-rate-concerns-weigh-44977359/,0.296,Positive
HDFC Bank Names New Chief Compliance Officer,2023-09-29 05:09:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Names-New-Chief-Compliance-Officer-44952423/,0.0,Neutral
HDFC Bank Limited Announces Chief Compliance Officer Changes,2023-09-29 04:32:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Announces-Chief-Compliance-Officer-Changes-44952790/,-0.2263,Negative
"Tech, Medical Stocks Lead Asian Equities Traded in the US as American Depositary Receipts Lower in Thursday Trading",2023-09-28 08:10:08,/quote/stock/VNET-GROUP-INC-7855123/news/Tech-Medical-Stocks-Lead-Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Lower-in-T-44944513/,-0.296,Negative
"INDIA STOCKS-Indian shares hit three-week low as banks, financials weigh",2023-09-27 10:19:27,/news/latest/INDIA-STOCKS-Indian-shares-hit-three-week-low-as-banks-financials-weigh-44926616/,0.0258,Neutral
INDIA STOCKS-Indian shares end unchanged; IT stocks extend losses,2023-09-25 04:27:29,/quote/stock/DELTA-CORP-LIMITED-6790476/news/INDIA-STOCKS-Indian-shares-end-unchanged-IT-stocks-extend-losses-44914033/,0.0516,Positive
India's inclusion in global bond index could spark higher FX volatility - bankers,2023-09-22 12:19:32,/quote/stock/BANK-OF-BARODA-23320361/news/India-s-inclusion-in-global-bond-index-could-spark-higher-FX-volatility-bankers-44902589/,0.2263,Positive
HDFC Bank Sheds 2.2% Stake in Hindustan Oil Exploration,2023-09-22 09:48:05,/quote/commodity/WTI-2355639/news/HDFC-Bank-Sheds-2-2-Stake-in-Hindustan-Oil-Exploration-44901028/,0.2263,Positive
No systemic risk build-up seen in India's bank credit - cenbank deputy Patra,2023-09-21 05:38:03,/news/latest/No-systemic-risk-build-up-seen-in-India-s-bank-credit-cenbank-deputy-Patra-44895626/,-0.1779,Negative
"Nomura Downgrades HDFC Bank to Neutral From Buy, Adjusts Price Target to INR1,800 From INR1,970",2023-09-21 04:01:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Nomura-Downgrades-HDFC-Bank-to-Neutral-From-Buy-Adjusts-Price-Target-to-INR1-800-From-INR1-970-44894567/,0.0,Neutral
TruCap Finance Signs Co-Lending Partnership with HDFC Bank,2023-09-21 11:30:07,/quote/stock/TRUCAP-FINANCE-LIMITED-103500014/news/TruCap-Finance-Signs-Co-Lending-Partnership-with-HDFC-Bank-44891648/,0.0,Neutral
TruCap Finance Limited and HDFC Bank Commence Co-Lending Partnership for MSME Business and Gold Loans,2023-09-21 10:52:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/TruCap-Finance-Limited-and-HDFC-Bank-Commence-Co-Lending-Partnership-for-MSME-Business-and-Gold-Loan-44893001/,-0.2263,Negative
Bank Stocks Lead Asian Equities Traded in the US as American Depositary Receipts Lower Wednesday Morning,2023-09-20 08:08:05,/quote/stock/AMBER-INTERNATIONAL-HOLDI-39027941/news/Bank-Stocks-Lead-Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Lower-Wednesday-Mor-44887212/,-0.296,Negative
"INDIA STOCKS -Indian stocks drop over 1%, led by HDFC Bank, Reliance",2023-09-20 04:17:59,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-Indian-stocks-drop-over-1-led-by-HDFC-Bank-Reliance-44884428/,-0.2732,Negative
Indian Equities Drop Midweek on Investor Caution Ahead of Policy Decisions from World's Major Central Banks,2023-09-20 03:54:06,/quote/index/SENSEX-BSE30-7426/news/Indian-Equities-Drop-Midweek-on-Investor-Caution-Ahead-of-Policy-Decisions-from-World-s-Major-Centra-44884265/,-0.2732,Negative
INDIA STOCKS -India stocks fall led by drags in HDFC Bank; Fed decision awaited,2023-09-20 10:26:15,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-India-stocks-fall-led-by-drags-in-HDFC-Bank-Fed-decision-awaited-44880936/,-0.2023,Negative
"HDFC Bank flags hit to asset quality, margins post merger; shares slide 4%",2023-09-20 10:06:57,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-flags-hit-to-asset-quality-margins-post-merger-shares-slide-4-44880878/,0.5719,Positive
India's HDFC Bank falls after flagging hit to key ratios due to merger,2023-09-20 09:29:46,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-falls-after-flagging-hit-to-key-ratios-due-to-merger-44880703/,0.0,Neutral
INDIA STOCKS - Indian stocks open lower; HDFC Bank leads drags,2023-09-20 09:23:58,/news/latest/INDIA-STOCKS-Indian-stocks-open-lower-HDFC-Bank-leads-drags-44880701/,-0.4404,Negative
"Indian shares set to open lower with HDFC, Fed decision in focus",2023-09-20 08:29:16,/quote/currency/AUSTRALIAN-DOLLAR-US-DOLL-2373531/news/Indian-shares-set-to-open-lower-with-HDFC-Fed-decision-in-focus-44880584/,0.0,Neutral
"Jefferies Adjusts HDFC Bank's Price Target to INR2,030 From INR2,100, Keeps at Buy",2023-09-19 04:09:04,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Jefferies-Adjusts-HDFC-Bank-s-Price-Target-to-INR2-030-From-INR2-100-Keeps-at-Buy-44874960/,0.0,Neutral
Indian Equities Close Lower on Monday Ahead of Policy Decisions from World's Top Central Banks This Week,2023-09-18 04:30:10,/quote/index/SENSEX-BSE30-7426/news/Indian-Equities-Close-Lower-on-Monday-Ahead-of-Policy-Decisions-from-World-s-Top-Central-Banks-This-44864662/,-0.1027,Negative
HDFC Bank Limited - Shareholder/Analyst Call,2023-09-18 04:00:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Transcript-HDFC-Bank-Limited-Shareholder-Analyst-Call-44898193/,-0.2263,Negative
INDIA STOCKS -India's Sensex snaps 11-session winning streak; Fed decision eyed,2023-09-18 03:51:43,/news/latest/INDIA-STOCKS-India-s-Sensex-snaps-11-session-winning-streak-Fed-decision-eyed-44864413/,0.5267,Positive
Asian Equities Traded in the US as American Depositary Receipts Move Lower in Friday Trading,2023-09-15 08:16:07,/quote/stock/LEJU-HOLDINGS-LIMITED-16300133/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Move-Lower-in-Friday-Trading-44854703/,-0.296,Negative
INDIA STOCKS-Indian shares extend record rally; Sensex logs longest winning run in 16 years,2023-09-15 03:50:58,/news/latest/INDIA-STOCKS-Indian-shares-extend-record-rally-Sensex-logs-longest-winning-run-in-16-years-44852245/,0.743,Positive
"INDIA STOCKS-India's Nifty 50, Sensex scale new highs on IT, metals boost",2023-09-15 09:59:46,/news/latest/INDIA-STOCKS-India-s-Nifty-50-Sensex-scale-new-highs-on-IT-metals-boost-44849433/,0.6597,Positive
Financial Stocks Lead Asian Equities Traded in the US as American Depositary Receipts Slightly Higher Wednesday,2023-09-13 08:08:07,/quote/stock/UXIN-LIMITED-44403618/news/Financial-Stocks-Lead-Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Slightly-Highe-44835334/,0.0,Neutral
Bank Stocks Lead Asian Equities Traded in the US as American Depositary Receipts Sharply Higher Monday,2023-09-11 08:16:05,/quote/stock/MOGU-INC-47401270/news/Bank-Stocks-Lead-Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Sharply-Higher-Mond-44815090/,0.0,Neutral
Indian fintech firm Perfios raises $229 million from Kedaara Capital,2023-09-11 05:33:08,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Indian-fintech-firm-Perfios-raises-229-million-from-Kedaara-Capital-44813578/,0.0,Neutral
"India cenbank, banks plan new features to boost digital currency transactions - sources",2023-09-11 10:44:07,/news/latest/India-cenbank-banks-plan-new-features-to-boost-digital-currency-transactions-sources-44810674/,0.4019,Positive
Elpro International Acquires Additional Shares in HDFC Bank,2023-09-11 07:10:06,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Elpro-International-Acquires-Additional-Shares-in-HDFC-Bank-44810290/,0.296,Positive
Asian Equities Traded in the US as American Depositary Receipts Flat Friday Morning,2023-09-08 07:59:05,/quote/stock/BOQII-HOLDING-LIMITED-112977253/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Flat-Friday-Morning-44804356/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Tumble in Thursday Trading,2023-09-07 08:13:05,/quote/stock/BOQII-HOLDING-LIMITED-112977253/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Tumble-in-Thursday-Trading-44795644/,0.0,Neutral
Asian Equities Traded Lower in the US as American Depositary Receipts in Wednesday Trading,2023-09-06 08:05:07,/quote/stock/LEJU-HOLDINGS-LIMITED-16300133/news/Asian-Equities-Traded-Lower-in-the-US-as-American-Depositary-Receipts-in-Wednesday-Trading-44784558/,-0.296,Negative
Exide Extends Corporate Guarantees for Credit Facilities Extended to Wholly-Owned Arm,2023-09-05 01:11:06,/quote/stock/EXIDE-INDUSTRIES-LIMITED-6493460/news/Exide-Extends-Corporate-Guarantees-for-Credit-Facilities-Extended-to-Wholly-Owned-Arm-44769974/,0.4767,Positive
Billionaire banker Uday Kotak steps down as CEO of Kotak Mahindra Bank,2023-09-02 03:45:38,/quote/stock/KOTAK-MAHINDRA-BANK-LIMIT-46728631/news/Billionaire-banker-Uday-Kotak-steps-down-as-CEO-of-Kotak-Mahindra-Bank-44761098/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Flat in Thursday Trading,2023-08-31 08:13:06,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Flat-in-Thursday-Trading-44745098/,0.0,Neutral
India's economy grows at fastest pace in a year in June quarter,2023-08-31 06:33:13,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-economy-grows-at-fastest-pace-in-a-year-in-June-quarter-44743777/,0.0,Neutral
"INDIA STOCKS-Indian shares snap 5-month rally as financials, consumer stocks weigh",2023-08-31 03:47:58,/news/latest/INDIA-STOCKS-Indian-shares-snap-5-month-rally-as-financials-consumer-stocks-weigh-44742274/,0.296,Positive
INDIA STOCKS-Indian shares flat as financials offset US data-powered IT,2023-08-30 03:57:10,/news/latest/INDIA-STOCKS-Indian-shares-flat-as-financials-offset-US-data-powered-IT-44730978/,0.296,Positive
INDIA STOCKS-Financials lead rise in Indian shares; small- and mid-caps outperform,2023-08-28 03:57:20,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-Financials-lead-rise-in-Indian-shares-small-and-mid-caps-outperform-44710666/,0.296,Positive
HDFC Bank : Company Secretary - Form 6-K,2023-08-28 03:49:06,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Company-Secretary-Form-6-K-44710611/,0.0,Neutral
Indian cenbank's liquidity withdrawal pushes bank CD issuances to 3-month high,2023-08-28 03:35:09,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Indian-cenbank-s-liquidity-withdrawal-pushes-bank-CD-issuances-to-3-month-high-44710547/,0.0258,Neutral
Asian Equities Traded in the US as American Depositary Receipts Trend Lower Friday; Set to End Week Up 1%,2023-08-25 08:11:06,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Trend-Lower-Friday-Set-to-End-Week-44701247/,-0.296,Negative
HDFC Bank : Company Secretary - Form 6-K,2023-08-25 03:51:03,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Company-Secretary-Form-6-K-44699077/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Move Slightly Lower Thursday,2023-08-24 08:07:05,/quote/stock/GRACELL-BIOTECHNOLOGIES-I-117317674/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Move-Slightly-Lower-Thursday-44691114/,-0.228,Negative
India's state-owned payments bank plans to double income in FY24 - MD Venkatramu,2023-08-23 08:02:09,/news/latest/India-s-state-owned-payments-bank-plans-to-double-income-in-FY24-MD-Venkatramu-44680512/,0.0,Neutral
"Positive Investor Sentiment, Tech Names Back Asian Equities Traded in the US as American Depositary Receipts",2023-08-22 08:09:06,/quote/stock/AMTD-DIGITAL-INC-124598198/news/Positive-Investor-Sentiment-Tech-Names-Back-Asian-Equities-Traded-in-the-US-as-American-Depositary-44670623/,0.5574,Positive
